employee_id,age,gender,department,job_level,tenure_years,salary,compa_ratio,performance_rating,engagement_score,satisfaction_score,overtime_hours_per_week,years_since_last_promotion,work_life_balance,training_hours_last_year,manager_tenure_years,num_prior_companies,commute_miles,attrited
EMP01376,23,Male,Engineering,4,0.3,106000,0.743,3,5.7,4.0,2.0,2.4,4,80,9.3,1,3,0
EMP01377,35,Male,Engineering,1,5.4,61700,0.796,3,6.0,3.5,2.0,2.4,4,40,6.9,2,13,0
EMP01378,24,Female,Sales,3,4.6,108800,1.136,2,5.7,3.9,6.9,3.5,1,10,4.1,2,7,0
EMP01379,34,Male,Operations,1,0.9,55300,0.91,4,6.9,6.8,0.4,0.7,2,20,4.3,3,22,0
EMP01380,27,Male,Sales,3,1.3,117600,0.968,5,6.6,5.5,14.0,0.5,1,10,0.5,7,2,1
EMP01381,23,Female,Operations,2,0.3,83700,1.145,3,5.2,4.6,3.1,3.6,1,10,12.0,3,9,0
EMP01382,32,Male,Finance,4,9.0,169600,0.928,2,2.6,3.0,6.2,1.1,3,40,0.5,6,18,0
EMP01383,45,Female,Operations,4,18.4,198500,1.113,4,4.7,2.8,4.6,0.4,3,20,3.3,4,8,0
EMP01384,24,Female,Engineering,1,0.7,54900,1.053,3,5.5,4.1,0.9,0.9,2,40,1.6,4,1,0
EMP01385,23,Female,Operations,2,1.3,98400,1.227,3,6.1,2.0,1.4,1.1,2,20,2.2,2,18,0
EMP01386,33,Male,Sales,5,10.1,192100,0.726,2,4.5,5.2,11.6,8.4,3,40,3.8,2,10,1
EMP01387,31,Male,Finance,2,13.0,94400,0.875,3,5.6,1.0,1.6,3.0,3,20,9.6,5,1,1
EMP01388,37,Male,Marketing,4,2.7,148100,0.853,4,4.5,2.8,10.8,1.9,4,20,2.4,6,14,0
EMP01389,23,Male,Engineering,2,0.3,84500,1.127,4,6.3,6.1,6.4,8.7,1,40,17.6,2,38,0
EMP01390,30,Non-binary,R&D,2,0.3,67000,0.788,3,4.6,1.0,0.0,5.8,4,10,3.6,1,2,0
EMP01391,30,Male,Operations,2,4.3,63300,0.798,3,5.0,4.0,6.4,1.8,4,40,0.7,4,13,1
EMP01392,23,Male,Sales,1,2.5,58800,0.926,3,4.1,1.4,11.5,5.9,4,60,0.8,2,20,0
EMP01393,26,Male,Finance,3,0.3,104600,1.018,2,6.2,3.4,0.5,1.3,4,10,5.0,1,1,0
EMP01394,33,Female,Sales,2,4.4,99700,1.159,5,4.9,4.9,12.1,0.7,3,60,0.5,4,1,0
EMP01395,25,Male,Sales,2,0.3,63100,0.801,4,8.1,5.6,14.1,0.7,1,10,2.6,3,9,1
EMP01396,38,Male,Operations,2,7.7,100400,1.344,4,7.2,1.0,2.3,2.7,4,20,0.6,3,23,0
EMP01397,33,Male,Engineering,2,1.8,107900,1.4,4,6.4,2.4,4.3,1.7,4,40,2.3,6,3,0
EMP01398,31,Female,Operations,4,0.3,133500,0.938,4,5.1,5.1,1.3,2.7,4,40,5.5,3,27,0
EMP01399,27,Male,HR,5,4.4,180200,0.972,4,7.2,5.5,1.3,2.9,3,10,2.5,3,16,0
EMP01400,23,Female,Engineering,2,2.5,74000,0.861,1,7.7,8.2,1.4,0.1,3,40,0.7,2,6,0
EMP01401,37,Female,Finance,3,18.2,133000,0.87,3,6.8,7.4,0.8,0.1,3,80,1.2,2,11,0
EMP01402,30,Male,Finance,3,3.9,115800,1.032,4,9.4,5.5,2.8,1.9,3,10,1.8,4,51,0
EMP01403,30,Female,HR,2,1.6,71000,1.023,3,7.3,9.3,6.9,0.5,4,60,0.5,2,4,0
EMP01404,22,Male,Sales,5,6.2,276400,1.059,5,8.1,5.3,1.4,2.5,2,40,3.5,1,10,0
EMP01405,27,Female,Sales,1,1.6,48400,0.72,4,6.7,2.6,8.1,2.0,3,60,3.7,1,15,0
EMP01406,36,Male,Operations,1,11.7,52200,0.744,5,7.7,3.9,5.5,2.2,3,10,0.5,2,2,0
EMP01407,26,Male,Engineering,4,2.3,170200,1.1,3,5.1,1.0,10.2,0.9,3,40,2.1,2,1,0
EMP01408,36,Male,R&D,2,4.0,58500,0.72,5,5.7,6.6,8.0,2.6,2,10,2.1,3,1,0
EMP01409,28,Male,R&D,3,0.3,97700,0.92,3,7.1,7.5,0.5,4.4,2,60,1.6,2,6,0
EMP01410,35,Non-binary,Sales,4,2.8,227500,1.4,5,7.1,2.8,4.2,10.0,3,40,3.3,1,1,1
EMP01411,32,Male,R&D,1,8.9,63700,0.972,3,7.4,4.4,2.3,4.6,3,20,1.7,3,24,1
EMP01412,37,Female,Operations,4,8.2,137300,0.759,4,8.5,5.7,2.9,2.0,2,10,2.2,6,80,1
EMP01413,35,Male,Engineering,2,1.3,76100,0.78,4,3.9,1.0,2.6,0.5,4,60,6.4,1,1,0
EMP01414,34,Female,R&D,2,1.3,76200,1.136,4,4.7,1.0,2.7,2.9,4,40,0.7,3,9,0
EMP01415,27,Male,Operations,3,8.5,117900,1.004,4,6.9,4.1,0.6,6.9,4,20,3.9,3,1,0
EMP01416,35,Male,Sales,4,13.3,190400,1.184,5,5.2,2.8,3.9,0.6,2,20,2.8,4,2,0
EMP01417,25,Male,Sales,1,0.5,48000,0.736,4,10.0,5.8,3.5,0.7,3,60,1.5,1,6,0
EMP01418,31,Female,Engineering,2,3.0,100100,1.328,4,7.4,5.2,2.5,0.4,3,20,5.2,6,8,0
EMP01419,31,Male,Engineering,3,2.1,107400,1.186,2,6.4,6.7,6.7,3.3,4,10,3.2,3,42,0
EMP01420,30,Male,Engineering,3,10.2,131000,1.004,4,5.6,3.1,3.7,1.3,4,60,2.6,5,8,0
EMP01421,27,Male,Marketing,3,0.4,92200,0.768,4,5.6,3.9,1.2,0.2,3,20,4.4,1,10,1
EMP01422,22,Female,Sales,1,1.2,67300,1.116,4,6.6,5.6,5.6,5.2,4,20,6.5,4,4,0
EMP01423,39,Male,Operations,2,7.0,81500,0.923,1,6.7,5.4,1.6,2.0,2,20,14.4,4,1,0
EMP01424,24,Female,Sales,2,0.3,78400,0.997,4,5.7,2.6,1.7,1.0,1,60,4.0,2,34,0
EMP01425,29,Male,Engineering,3,3.4,93100,0.752,1,6.0,4.1,5.4,1.1,3,20,8.3,2,1,0
EMP01426,27,Female,HR,2,2.9,68600,0.938,1,8.9,6.8,5.6,0.9,2,40,0.5,3,50,0
EMP01427,33,Female,Operations,1,2.0,62700,1.104,4,9.0,3.8,1.3,1.5,2,60,3.0,1,2,0
EMP01428,22,Male,Marketing,5,2.5,196400,0.974,3,7.0,6.8,0.1,1.0,4,0,1.0,4,14,0
EMP01429,29,Male,Engineering,1,3.8,52100,0.982,3,4.1,5.2,13.4,2.0,2,60,0.5,1,80,0
EMP01430,26,Male,R&D,5,0.9,185700,0.941,4,7.5,3.6,0.9,3.7,3,20,3.0,1,2,1
EMP01431,27,Male,Operations,3,4.2,118600,0.972,2,9.3,6.4,0.4,2.8,4,40,5.5,3,8,0
EMP01432,41,Male,Operations,3,8.2,105100,0.841,3,9.0,7.0,1.4,0.9,3,20,2.1,1,23,0
EMP01433,27,Female,Sales,2,7.1,83200,0.9,3,7.8,4.1,6.5,1.9,2,40,4.4,7,1,0
EMP01434,30,Male,Finance,1,0.8,55900,0.984,4,9.1,6.8,1.0,4.6,2,20,2.7,5,18,0
EMP01435,28,Female,Operations,3,0.8,77600,0.724,4,6.6,4.6,2.6,0.2,2,0,2.3,3,1,0
EMP01436,34,Male,Engineering,3,1.6,83700,0.876,4,7.6,2.3,6.5,0.2,2,60,1.4,4,4,0
EMP01437,24,Female,HR,3,2.2,109000,1.072,3,5.3,4.3,0.4,2.0,2,0,1.9,5,3,0
EMP01438,24,Male,Engineering,1,2.6,51900,0.876,2,7.0,2.6,4.1,2.5,3,60,1.7,2,36,0
EMP01439,36,Male,Operations,3,5.7,127800,1.105,2,8.9,7.5,3.9,0.6,3,10,4.2,5,3,0
EMP01440,28,Male,Operations,3,0.3,115100,1.107,4,5.4,2.3,2.8,3.4,4,20,0.5,1,1,0
EMP01441,22,Male,Sales,3,0.3,111200,1.12,5,4.9,2.9,5.0,2.6,4,60,0.5,2,13,0
EMP01442,25,Male,Sales,3,2.5,134800,1.327,3,6.7,6.8,10.2,6.4,4,20,4.3,3,6,0
EMP01443,33,Female,R&D,3,6.0,109500,0.72,3,6.1,4.9,3.1,0.5,3,60,3.2,4,8,0
EMP01444,31,Female,Engineering,3,1.1,111700,0.996,3,7.7,3.1,5.5,3.5,2,20,2.2,1,2,0
EMP01445,27,Male,Marketing,1,5.1,55300,0.867,4,5.7,1.9,1.3,0.2,4,20,0.7,2,21,0
EMP01446,22,Male,Sales,2,1.5,108600,1.4,4,9.6,5.2,9.7,2.1,3,40,2.1,3,14,0
EMP01447,37,Male,Operations,1,10.9,86900,1.333,4,4.2,3.4,0.6,2.0,2,20,6.2,2,7,0
EMP01448,29,Female,Marketing,2,11.3,90400,0.978,5,8.8,6.4,1.1,1.2,4,20,8.8,4,3,0
EMP01449,22,Male,Engineering,2,1.8,81700,1.018,4,5.1,1.8,1.5,4.7,3,40,4.9,3,14,0
EMP01450,22,Female,Operations,1,1.3,68100,1.4,3,3.3,1.0,4.4,0.0,2,20,0.5,1,23,0
EMP01451,32,Non-binary,R&D,2,2.6,76900,1.135,3,6.9,5.0,1.5,1.8,4,20,4.4,1,6,0
EMP01452,28,Female,Engineering,1,1.4,51400,0.966,4,6.0,3.6,10.1,0.6,4,60,1.1,3,1,0
EMP01453,29,Male,Operations,3,5.6,124400,1.085,4,4.5,6.8,3.7,3.4,3,60,1.5,2,4,0
EMP01454,40,Female,R&D,4,8.7,163700,1.005,4,3.5,2.3,5.3,0.1,3,20,0.9,1,17,0
EMP01455,34,Female,Sales,1,5.6,62100,0.867,4,6.5,7.5,3.4,4.5,3,40,6.0,2,68,0
EMP01456,41,Male,Operations,5,8.7,205800,1.002,4,8.3,3.3,0.6,4.6,4,40,4.2,2,1,0
EMP01457,22,Female,HR,2,2.5,61600,0.839,5,7.6,2.1,10.7,4.5,2,40,3.8,1,5,0
EMP01458,26,Female,R&D,2,0.8,78600,0.885,4,6.6,2.3,3.8,0.4,3,20,4.4,3,1,0
EMP01459,23,Male,Sales,1,6.7,70000,1.095,4,7.4,7.0,7.4,2.5,4,80,1.1,4,6,0
EMP01460,27,Male,Engineering,2,2.2,75500,0.879,3,6.5,7.4,2.6,0.0,3,10,2.4,3,8,0
EMP01461,29,Male,Marketing,3,5.6,134600,0.976,4,3.9,1.1,1.3,4.7,4,40,4.0,5,38,0
EMP01462,30,Female,Engineering,3,1.6,93200,0.965,5,3.9,1.7,4.4,3.2,4,60,4.0,1,1,0
EMP01463,27,Male,Sales,1,0.4,47800,0.87,3,6.1,1.9,1.3,1.9,3,40,6.3,2,23,0
EMP01464,49,Female,Finance,1,24.5,78500,0.953,4,6.2,1.0,2.5,3.3,4,60,1.4,3,8,0
EMP01465,30,Female,HR,2,0.8,75200,1.198,4,8.0,6.5,1.7,0.2,2,20,5.9,3,25,1
EMP01466,55,Female,HR,2,22.3,117100,1.08,2,7.9,5.5,0.1,1.9,4,20,2.3,3,11,0
EMP01467,40,Male,Marketing,1,18.9,66100,0.777,4,7.6,5.0,0.8,0.9,4,60,4.4,4,1,0
EMP01468,28,Female,Operations,2,7.9,103700,1.116,3,6.0,1.4,1.0,9.0,2,20,2.4,3,44,0
EMP01469,32,Male,R&D,3,5.4,144500,1.214,5,4.0,5.6,0.4,4.9,4,40,11.9,1,1,0
EMP01470,25,Male,HR,4,4.3,150000,1.016,4,7.2,3.8,3.0,3.3,4,10,0.8,3,14,0
